"","Fish_ID","FL","Date_month","Date_day","Date_year","WY","Date_sampled","week_no","biweekly","Region_subdivided5","Station_code","Site.Name","Lat","Long","rm_from_fp","fp","Taxa_LS_original","Taxa_LS","N","Taxa_LS_DW","DW_USE_g","Source","Notes","DW_g","excl","Stomach_fullness"
"5726","DM16765",80,4,113,2016,"2016","4/22/2016",17,17,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hemiptera_A","Hemiptera_A",1,"Hemiptera_A",0.00068,"This study",NA,0.00068,"n","3"
"5727","DM16765",80,4,113,2016,"2016","4/22/2016",17,17,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hymenoptera_A","Hymenoptera_A",2,"Hymenoptera_A",0.00071,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00142,"n","3"
"5728","DM16765",80,4,113,2016,"2016","4/22/2016",17,17,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Psocoptera_A","Psocoptera_A_N",1,"Psocoptera_A",3e-04,"This study",NA,3e-04,"n","3"
"5729","DM16766",68,4,104,2016,"2016","4/13/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Aphidae_A","Aphidae_A",2,"Aphidae_A",5e-04,"This study",NA,0.001,"n","2"
"5730","DM16766",68,4,104,2016,"2016","4/13/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Arachnida_A","Araneae_A",1,"Araneae_A",0.00059,"This study",NA,0.00059,"n","2"
"5731","DM16766",68,4,104,2016,"2016","4/13/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Copepoda_A","Copepoda_A",2,"Copepoda_A",0.00047,"This study",NA,0.00094,"n","2"
"5732","DM16766",68,4,104,2016,"2016","4/13/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Corophiidae_A","Corophiidae_A",1,"Corophiidae_A",0.00093,"This study",NA,0.00093,"n","2"
"5733","DM16766",68,4,104,2016,"2016","4/13/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",12,"Diptera_P",0.00065,"This study",NA,0.0078,"n","2"
"5734","DM16766",68,4,104,2016,"2016","4/13/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hemiptera_A","Hemiptera_A",1,"Hemiptera_A",0.00068,"This study",NA,0.00068,"n","2"
"5735","DM16766",68,4,104,2016,"2016","4/13/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hymenoptera_A","Hymenoptera_A",2,"Hymenoptera_A",0.00071,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00142,"n","2"
"5736","DM16767",71,4,95,2016,"2016","4/4/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Chironomidae_L","Chironomidae_L",9,"Chironomidae_L",5e-04,"This study",NA,0.0045,"n","1"
"5737","DM16767",71,4,95,2016,"2016","4/4/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Cladocera_A","Cladocera_A",7,"Cladocera_A",5e-04,"This study",NA,0.0035,"n","1"
"5738","DM16767",71,4,95,2016,"2016","4/4/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Copepoda_A","Copepoda_A",2,"Copepoda_A",0.00047,"This study",NA,0.00094,"n","1"
"5739","DM16773",72,4,99,2016,"2016","4/8/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Amphipoda_A","Amphipoda_A",6,"Amphipoda_A",0.00082,"This study",NA,0.00492,"n","2"
"5740","DM16773",72,4,99,2016,"2016","4/8/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Aphidae_A","Aphidae_A",2,"Aphidae_A",5e-04,"This study",NA,0.001,"n","2"
"5741","DM16773",72,4,99,2016,"2016","4/8/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Copepoda_A","Copepoda_A",1,"Copepoda_A",0.00047,"This study",NA,0.00047,"n","2"
"5742","DM16773",72,4,99,2016,"2016","4/8/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Corophiidae_A","Corophiidae_A",3,"Corophiidae_A",0.00093,"This study",NA,0.00279,"n","2"
"5743","DM16773",72,4,99,2016,"2016","4/8/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",2,"Diptera_A",0.00053,"This study",NA,0.00106,"n","2"
"5744","DM16773",72,4,99,2016,"2016","4/8/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Ephemeroptera_N","Ephemeroptera_N",1,"Ephemeroptera_N",0.00068,"This study",NA,0.00068,"n","2"
"5745","DM16774",76,4,99,2016,"2016","4/8/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Aphidae_A","Aphidae_A",36,"Aphidae_A",5e-04,"This study",NA,0.018,"n","4"
"5746","DM16774",76,4,99,2016,"2016","4/8/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Aphidae_N","Aphidae_N",4,"Aphidae_N",0.00025,"Greenslade, A.F.C., et al 2016. Triticum monococcum lines with distinct metabolic phenotypes and phloem-based partial resistance to the bird cherry-oat aphid Rhopalosiphum padi. The Annals of applied biology 168, 435-449.",NA,0.001,"n","4"
"5747","DM16774",76,4,99,2016,"2016","4/8/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Chironomidae_L","Chironomidae_L",1,"Chironomidae_L",5e-04,"This study",NA,5e-04,"n","4"
"5748","DM16774",76,4,99,2016,"2016","4/8/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Corixidae_A","Corixidae_A_N",1,"Corixidae_A",0.00111,"This study","Not much variation in our DW (2 reps) so ignoring diff with regression est",0.00111,"n","4"
"5749","DM16774",76,4,99,2016,"2016","4/8/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",18,"Diptera_A",0.00053,"This study",NA,0.00954,"n","4"
"5750","DM16774",76,4,99,2016,"2016","4/8/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_L","Diptera_L",1,"Diptera_L",0.00062,"This study",NA,0.00062,"n","4"
"5751","DM16774",76,4,99,2016,"2016","4/8/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",30,"Diptera_P",0.00065,"This study",NA,0.0195,"n","4"
"5752","DM16774",76,4,99,2016,"2016","4/8/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hemiptera_A","Hemiptera_A",2,"Hemiptera_A",0.00068,"This study",NA,0.00136,"n","4"
"5753","DM16774",76,4,99,2016,"2016","4/8/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hymenoptera_A","Hymenoptera_A",2,"Hymenoptera_A",0.00071,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00142,"n","4"
"5754","DM16774",76,4,99,2016,"2016","4/8/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Psocoptera_A","Psocoptera_A_N",2,"Psocoptera_A",3e-04,"This study",NA,6e-04,"n","4"
"5755","DM16774",76,4,99,2016,"2016","4/8/2016",15,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Thysanoptera_A","Thysanoptera_A",1,"Thysanoptera_A",0.00045,"This study",NA,0.00045,"n","4"
"5756","DM16775",35,3,78,2016,"2016","3/18/2016",12,11,"Lower SJR","SJ054M","Mossdale",37.78703776,-121.3073651,60,"sj_control","Acari_A","Hydracarina_A_N",1,"Hydracarina_A",1e-05,"CFS","Note similar to 24.5ug mean mite weight from Douce 1976 (""163 weighings were made utilizing 1528 mites, representing 25 species of adults and 16 groups of immature stages of several species"") but as Cramer is local use that. Nymphs and adults similar size. ",1e-05,"n","4"
"5757","DM16775",35,3,78,2016,"2016","3/18/2016",12,11,"Lower SJR","SJ054M","Mossdale",37.78703776,-121.3073651,60,"sj_control","Cladocera_A","Cladocera_A",1,"Cladocera_A",5e-04,"This study",NA,5e-04,"n","4"
"5758","DM16775",35,3,78,2016,"2016","3/18/2016",12,11,"Lower SJR","SJ054M","Mossdale",37.78703776,-121.3073651,60,"sj_control","Collembola_A","Collembola_A",1,"Collembola_A",0.00038,"This study",NA,0.00038,"n","4"
"5759","DM16775",35,3,78,2016,"2016","3/18/2016",12,11,"Lower SJR","SJ054M","Mossdale",37.78703776,-121.3073651,60,"sj_control","Diptera_A","Diptera_A",8,"Diptera_A",0.00053,"This study",NA,0.00424,"n","4"
"5760","DM16775",35,3,78,2016,"2016","3/18/2016",12,11,"Lower SJR","SJ054M","Mossdale",37.78703776,-121.3073651,60,"sj_control","Diptera_P","Diptera_P",6,"Diptera_P",0.00065,"This study",NA,0.0039,"n","4"
"5761","DM16776",61,3,78,2016,"2016","3/18/2016",12,11,"Lower SJR","SJ054M","Mossdale",37.78703776,-121.3073651,60,"sj_control","Amphipoda_A","Amphipoda_A",1,"Amphipoda_A",0.00082,"This study",NA,0.00082,"n","5"
"5762","DM16776",61,3,78,2016,"2016","3/18/2016",12,11,"Lower SJR","SJ054M","Mossdale",37.78703776,-121.3073651,60,"sj_control","Aphidae_A","Aphidae_A",17,"Aphidae_A",5e-04,"This study",NA,0.0085,"n","5"
"5763","DM16776",61,3,78,2016,"2016","3/18/2016",12,11,"Lower SJR","SJ054M","Mossdale",37.78703776,-121.3073651,60,"sj_control","Arachnida_A","Araneae_A",1,"Araneae_A",0.00059,"This study",NA,0.00059,"n","5"
"5764","DM16776",61,3,78,2016,"2016","3/18/2016",12,11,"Lower SJR","SJ054M","Mossdale",37.78703776,-121.3073651,60,"sj_control","Ceratopogonidae_L","Ceratopogonidae_L",2,"Ceratopogonidae_L",6e-05,"Linley, J. R. (1985). Growth and Survival of Culicoides Melleus Larvae (Diptera: Ceratopogonidae) on Four Prey Organisms. Journal of Medical Entomology, 22(2), 178-189. doi:10.1093/jmedent/22.2.178","midpoint of Fig 4",0.00012,"n","5"
"5765","DM16776",61,3,78,2016,"2016","3/18/2016",12,11,"Lower SJR","SJ054M","Mossdale",37.78703776,-121.3073651,60,"sj_control","Chironomidae_L","Chironomidae_L",2,"Chironomidae_L",5e-04,"This study",NA,0.001,"n","5"
"5766","DM16776",61,3,78,2016,"2016","3/18/2016",12,11,"Lower SJR","SJ054M","Mossdale",37.78703776,-121.3073651,60,"sj_control","Copepoda_A","Copepoda_A",2,"Copepoda_A",0.00047,"This study",NA,0.00094,"n","5"
"5767","DM16776",61,3,78,2016,"2016","3/18/2016",12,11,"Lower SJR","SJ054M","Mossdale",37.78703776,-121.3073651,60,"sj_control","Corixidae_A","Corixidae_A_N",1,"Corixidae_A",0.00111,"This study","Not much variation in our DW (2 reps) so ignoring diff with regression est",0.00111,"n","5"
"5768","DM16776",61,3,78,2016,"2016","3/18/2016",12,11,"Lower SJR","SJ054M","Mossdale",37.78703776,-121.3073651,60,"sj_control","Diptera_A","Diptera_A",29,"Diptera_A",0.00053,"This study",NA,0.01537,"n","5"
"5769","DM16776",61,3,78,2016,"2016","3/18/2016",12,11,"Lower SJR","SJ054M","Mossdale",37.78703776,-121.3073651,60,"sj_control","Diptera_P","Diptera_P",10,"Diptera_P",0.00065,"This study",NA,0.0065,"n","5"
"5770","DM16776",61,3,78,2016,"2016","3/18/2016",12,11,"Lower SJR","SJ054M","Mossdale",37.78703776,-121.3073651,60,"sj_control","Ephemeroptera_N","Ephemeroptera_N",1,"Ephemeroptera_N",0.00068,"This study",NA,0.00068,"n","5"
"5771","DM16776",61,3,78,2016,"2016","3/18/2016",12,11,"Lower SJR","SJ054M","Mossdale",37.78703776,-121.3073651,60,"sj_control","Hymenoptera_A","Hymenoptera_A",1,"Hymenoptera_A",0.00071,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00071,"n","5"
"5772","DM16776",61,3,78,2016,"2016","3/18/2016",12,11,"Lower SJR","SJ054M","Mossdale",37.78703776,-121.3073651,60,"sj_control","Odonata_N","Odonata_A_N",3,"Odonata_N",0.00488,"This study","Coenagrionidae is most common taxa from CDFW data",0.01464,"n","5"
"5773","DM16777",52,3,76,2016,"2016","3/16/2016",11,11,"Lower SJR","SJ054M","Mossdale",37.78703776,-121.3073651,60,"sj_control","Aphidae_A","Aphidae_A",1,"Aphidae_A",5e-04,"This study",NA,5e-04,"n","1"
"5774","DM16777",52,3,76,2016,"2016","3/16/2016",11,11,"Lower SJR","SJ054M","Mossdale",37.78703776,-121.3073651,60,"sj_control","Chironomidae_L","Chironomidae_L",1,"Chironomidae_L",5e-04,"This study",NA,5e-04,"n","1"
"5775","DM17001",81,4,112,2017,"2017","4/21/2017",16,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Amphipoda_A","Amphipoda_A",8,"Amphipoda_A",0.00082,"This study",NA,0.00656,"n","4"
"5776","DM17001",81,4,112,2017,"2017","4/21/2017",16,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Aphidae_A","Aphidae_A",2,"Aphidae_A",5e-04,"This study",NA,0.001,"n","4"
"5777","DM17001",81,4,112,2017,"2017","4/21/2017",16,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Corophiidae_A","Corophiidae_A",4,"Corophiidae_A",0.00093,"This study",NA,0.00372,"n","4"
"5778","DM17001",81,4,112,2017,"2017","4/21/2017",16,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",13,"Diptera_A",0.00053,"This study",NA,0.00689,"n","4"
"5779","DM17001",81,4,112,2017,"2017","4/21/2017",16,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_L","Diptera_L",1,"Diptera_L",0.00062,"This study",NA,0.00062,"n","4"
"5780","DM17001",81,4,112,2017,"2017","4/21/2017",16,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",83,"Diptera_P",0.00065,"This study",NA,0.05395,"n","4"
"5781","DM17001",81,4,112,2017,"2017","4/21/2017",16,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hemiptera_A","Hemiptera_A",1,"Hemiptera_A",0.00068,"This study",NA,0.00068,"n","4"
"5782","DM17001",81,4,112,2017,"2017","4/21/2017",16,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hymenoptera_A","Hymenoptera_A",1,"Hymenoptera_A",0.00071,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00071,"n","4"
"5783","DM17002",50,2,53,2017,"2017","2/22/2017",8,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Cladocera_A","Cladocera_A",1,"Cladocera_A",5e-04,"This study",NA,5e-04,"n","4"
"5784","DM17002",50,2,53,2017,"2017","2/22/2017",8,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",1,"Diptera_A",0.00053,"This study",NA,0.00053,"n","4"
"5785","DM17002",50,2,53,2017,"2017","2/22/2017",8,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_L","Diptera_L",1,"Diptera_L",0.00062,"This study",NA,0.00062,"n","4"
"5786","DM17002",50,2,53,2017,"2017","2/22/2017",8,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",20,"Diptera_P",0.00065,"This study",NA,0.013,"n","4"
"5787","DM17002",50,2,53,2017,"2017","2/22/2017",8,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hemiptera_A","Hemiptera_A",1,"Hemiptera_A",0.00068,"This study",NA,0.00068,"n","4"
"5788","DM17002",50,2,53,2017,"2017","2/22/2017",8,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Odonata_A","Odonata_A_N",1,"Odonata_N",0.00488,"This study","Coenagrionidae is most common taxa from CDFW data",0.00488,"n","4"
"5789","DM17002",50,2,53,2017,"2017","2/22/2017",8,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Plecoptera_A","Plecoptera_A_N",1,"Plecoptera_N",6e-04,"This study",NA,6e-04,"n","4"
"5790","DM17003",38,2,32,2017,"2017","2/1/2017",5,5,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Chironomidae_L","Chironomidae_L",5,"Chironomidae_L",5e-04,"This study",NA,0.0025,"n","3"
"5791","DM17003",38,2,32,2017,"2017","2/1/2017",5,5,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Cladocera_A","Cladocera_A",1,"Cladocera_A",5e-04,"This study",NA,5e-04,"n","3"
"5792","DM17003",38,2,32,2017,"2017","2/1/2017",5,5,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Corophiidae_A","Corophiidae_A",1,"Corophiidae_A",0.00093,"This study",NA,0.00093,"n","3"
"5793","DM17004",36,2,33,2017,"2017","2/2/2017",5,5,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Amphipoda_A","Amphipoda_A",1,"Amphipoda_A",0.00082,"This study",NA,0.00082,"n","1"
"5794","DM17005",37,2,34,2017,"2017","2/3/2017",5,5,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Chironomidae_L","Chironomidae_L",1,"Chironomidae_L",5e-04,"This study",NA,5e-04,"n","2"
"5795","DM17005",37,2,34,2017,"2017","2/3/2017",5,5,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Trichoptera_L","Trichoptera_L",1,"Trichoptera_L",0.00069,"This study",NA,0.00069,"n","2"
"5796","DM17006",39,2,36,2017,"2017","2/5/2017",6,5,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Copepoda_A","Copepoda_A",1,"Copepoda_A",0.00047,"This study",NA,0.00047,"n","1"
"5797","DM17006",39,2,36,2017,"2017","2/5/2017",6,5,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",1,"Diptera_P",0.00065,"This study",NA,0.00065,"n","1"
"5798","DM17007",51,2,47,2017,"2017","2/16/2017",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Araneae_A","Araneae_A",1,"Araneae_A",0.00059,"This study",NA,0.00059,"n","3"
"5799","DM17007",51,2,47,2017,"2017","2/16/2017",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",4,"Diptera_A",0.00053,"This study",NA,0.00212,"n","3"
"5800","DM17007",51,2,47,2017,"2017","2/16/2017",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_L","Diptera_L",1,"Diptera_L",0.00062,"This study",NA,0.00062,"n","3"
"5801","DM17007",51,2,47,2017,"2017","2/16/2017",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Trichoptera_L","Trichoptera_L",1,"Trichoptera_L",0.00069,"This study",NA,0.00069,"n","3"
"5802","DM17008",49,2,48,2017,"2017","2/17/2017",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Amphipoda_A","Amphipoda_A",1,"Amphipoda_A",0.00082,"This study",NA,0.00082,"n","2"
"5803","DM17008",49,2,48,2017,"2017","2/17/2017",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Cladocera_A","Cladocera_A",3,"Cladocera_A",5e-04,"This study",NA,0.0015,"n","2"
"5804","DM17008",49,2,48,2017,"2017","2/17/2017",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Coleoptera_L","Coleoptera_L",1,"Coleoptera_L",0.00102,"This study",NA,0.00102,"n","2"
"5805","DM17008",49,2,48,2017,"2017","2/17/2017",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",5,"Diptera_P",0.00065,"This study",NA,0.00325,"n","2"
"5806","DM17008",49,2,48,2017,"2017","2/17/2017",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Thysanoptera_A","Thysanoptera_A",1,"Thysanoptera_A",0.00045,"This study",NA,0.00045,"n","2"
"5807","DM17009",51,2,49,2017,"2017","2/18/2017",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Trichoptera_L","Trichoptera_L",1,"Trichoptera_L",0.00069,"This study",NA,0.00069,"n","1"
"5808","DM17010",67,4,94,2017,"2017","4/3/2017",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Amphipoda_A","Amphipoda_A",2,"Amphipoda_A",0.00082,"This study",NA,0.00164,"n","1"
"5809","DM17010",67,4,94,2017,"2017","4/3/2017",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",3,"Diptera_P",0.00065,"This study",NA,0.00195,"n","1"
"5810","DM17011",53,2,45,2017,"2017","2/14/2017",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Coleoptera_L","Coleoptera_L",2,"Coleoptera_L",0.00102,"This study",NA,0.00204,"n","2"
"5811","DM17011",53,2,45,2017,"2017","2/14/2017",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",1,"Diptera_A",0.00053,"This study",NA,0.00053,"n","2"
"5812","DM17011",53,2,45,2017,"2017","2/14/2017",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",3,"Diptera_P",0.00065,"This study",NA,0.00195,"n","2"
"5813","DM17012",38,2,45,2017,"2017","2/14/2017",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",1,"Diptera_P",0.00065,"This study",NA,0.00065,"n","1"
"5814","DM17014",57,3,63,2017,"2017","3/3/2017",9,9,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Aphidae_N","Aphidae_N",4,"Aphidae_N",0.00025,"Greenslade, A.F.C., et al 2016. Triticum monococcum lines with distinct metabolic phenotypes and phloem-based partial resistance to the bird cherry-oat aphid Rhopalosiphum padi. The Annals of applied biology 168, 435-449.",NA,0.001,"n","5"
"5815","DM17014",57,3,63,2017,"2017","3/3/2017",9,9,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Chironomidae_L","Chironomidae_L",1,"Chironomidae_L",5e-04,"This study",NA,5e-04,"n","5"
"5816","DM17014",57,3,63,2017,"2017","3/3/2017",9,9,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Cladocera_A","Cladocera_A",1,"Cladocera_A",5e-04,"This study",NA,5e-04,"n","5"
"5817","DM17014",57,3,63,2017,"2017","3/3/2017",9,9,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Coleoptera_A","Coleoptera_A",1,"Coleoptera_A",0.00086,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00086,"n","5"
